Program,site_id,Site Name,Site ID OPSEL,Opsel,Penyedia MSS,Paket Penyedia MSS,Provinsi,Kabupaten,Kecamatan,Desa,latitude,longitude,radius_km,Transmisi,BW,K2-K3 Kategori,Availability,Accessibility,Retainability,Traffic Total,User,Problem Availability,Sub Problem Category
BTS 4G,PAP6194,JUBLY,ZZV465,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,ABOY,JUBLY,-4.291617,140.693314,3,VSAT,4,No overlapping Issue,42.78,93.85,96.9,68718.72,5-10,BTS,Optic Cable/SFP
BTS 4G,PAP0917,ATOUDA,ZZR011,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI,ATOUDA,-4.050555,136.276388,3,VSAT,2,K2 : Overlap Sebagian,92.71,96.22,98.96,772609.41,#DIV/0!,POWER,Low SOC
BTS 4G,PAP0744,IDAKOTU,ZZR309,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DOGIYAI,KAMU,IDAKOTU,-3.990277,136.026111,3,VSAT,2,K1 : Tidak Overlap,44.57,96.27,99.48,718591.14,>100,POWER,SOMO
BTS 4G,PAP3110,IYORA,ZZT334,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,TAELAREK,IYORA,-4.083143,138.732427,3,VSAT,2,No overlapping Issue,55.38,99.02,99.54,141546.91,30-50,POWER,Bad Weather
BTS 4G,PAP6205,TELI,ZZV472,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,BIME,TELI,-4.482321,140.226223,3,VSAT,4,No overlapping Issue,45.17,96.68,98.79,470073.87,30-50,BTS,Optic Cable/SFP
BTS 4G,PAP4919,KUMIMA,ZZT205,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,KURULU,KUMIMA,-3.984924,138.953113,3,VSAT,4,K1 : Tidak Overlap,49.45,98.6,99.41,815002.06,#DIV/0!,POWER,Abnormal DC Consumption (>10A) 
BTS 4G,PAB0403,OYAA,ZZQ030,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT,TELUK WONDAMA,NAIKERE,OYAA,-3.390277,134.287777,3,VSAT,2,No overlapping Issue,64.67,99.93,100,16688.54,5-10,POWER,SCC Problem
BTS 4G,PAP3108,SENOGOLIK,ZZT333,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,TAELAREK,SENOGOLIK,-4.067454,138.748731,3,VSAT,2,No overlapping Issue,61.14,98.18,98.68,108797.2,10-20,POWER,Abnormal DC Consumption (>10A) 
BTS 4G,PAP6340,TUPALMA SATU,ZZV539,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,JETFA,TUPALMA SATU,-3.973243,140.6466,3,VSAT,4,No overlapping Issue,63.3,99.76,99.57,228824.73,10-20,VSAT,Modem Offline
BTS 4G,PAP7266,BAYUN,ZZV668,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,SAFAN,BAYUN,-6.182849,138.39658,3,VSAT,2,No overlapping Issue,46.6,99.57,98.25,187767.98,20-30,POWER,MCB Trip
BTS 4G,PAP3781,BITILABUR,ZZT581,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,BEWANI,BITILABUR,-3.677067,138.703276,3,VSAT,2,No overlapping Issue,52.39,61.33,99.52,397029.74,50-80,BTS,Kualitas layanan
BTS 4G,PAP3288,YAMBUNI,ZZT387,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,YAMO,YAMBUNI,-3.661468,137.988505,3,VSAT,2,No overlapping Issue,71.18,99.74,99.4,411927.11,10-20,POWER,Battery Low SOC 
BTS 4G,PAP3466,AGOPAGA,ZZT042,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,WAEGI,AGOPAGA,-3.698843,138.178496,3,VSAT,4,K1 : Tidak Overlap,49.66,87.45,99.71,284840.6,10-20,POWER,Battery Low SOC 
BTS 4G,PAP6125,ALDOM,ZZV425,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKSIBIL,ALDOM,-4.914993,140.688855,3,VSAT,2,No overlapping Issue,35.8,99.45,99.06,37131.04,5-10,POWER,Battery Low SOC 
BTS 4G,PAP7199,SIPANAP,ZZV317,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,KOLF BRAZA,SIPANAP,-5.344369,139.643011,3,VSAT,2,No overlapping Issue,63.28,99.26,97.5,180891.42,10-20,POWER,Battery Low SOC 
BTS 4G,PAP0951,DIGIBAGATA,ZZR350,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI BARAT,DIGIBAGATA,-4.069722,136.133055,3,VSAT,2,No overlapping Issue,83.78,99.22,99.73,1075386.55,20-30,POWER,Battery SOC (%) 0-20%
BTS 4G,PAP0036,MOOR,ZZR112,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,NABIRE,MOORA,MOOR,-2.929722,135.713888,3,VSAT,2,No overlapping Issue,44.61,96.97,99.68,408788.1,20-30,POWER,Unmonitor
BTS 4G,PAP0963,KOGEMANI,ZZR136,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI BARAT,KOGEMANI,-4.090277,136.231944,3,VSAT,2,K1 : Tidak Overlap,89.99,98.16,98.79,1256302.25,>100,POWER,Baterai SOMO
BTS 4G,PAP4851,MURUWI 2,ZZT297,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,NIOGA,MURUWI 2,-3.713335,138.267675,3,VSAT,4,No overlapping Issue,63.3,86.44,70.87,4358.79,20-30,POWER,Battery Low SOC 
BTS 4G,PAP7484,KELESU,ZZV741,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,KELESU,-3.73218,139.28489,3,VSAT,4,No overlapping Issue,0,0,0,0,,BTS,BBU Fault
BTS 4G,PAP4351,URGELO,ZZT793,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,YUGUNGWI,URGELO,-3.913146,138.414767,3,VSAT,2,K1 : Tidak Overlap,70.14,91.77,99.72,274016.85,20-30,BTS,No available license file 
BTS 4G,PAB1158,IMANIKARI,ZZQ047,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,RAJA AMPAT,MISOOL SELATAN,IMANIKARI,-2.024166,130.386111,3,VSAT,2,K1 : Tidak Overlap,75.53,99.4,99.51,7256.05,5-10,POWER,Comcase
BTS 4G,PAP2268,KALIMO III,ZZW729,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,KEEROM,WARIS,KALIMO III,-3.28943,140.93494,3,VSAT,2,K1 : Tidak Overlap,63.99,99.52,97.55,158443.72,50-80,BTS,SLA dibawah target 95%
BTS 4G,PAB0456,SURAUW,ZZP190,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,SAUSAPOR,SURAUW,-0.512222,132.086388,3,VSAT,2,K1 : Tidak Overlap,57.29,98.54,99.49,280895.48,30-50,VSAT,Carrier Down
BTS 4G,PAP0438,YOUTADI,ZZR441,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,PANIAI,YOUTADI,YOUTADI,-3.67102,136.5615,3,VSAT,2,No overlapping Issue,61.13,97.5,99.25,455751.38,5-10,POWER,SOMO
BTS 4G,PAB1375,KUAGAS,ZZQ278,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA BARAT,FAKFAK,KAYAUNI,KUAGAS,-2.731944,132.324722,3,VSAT,2,No overlapping Issue,54.31,97.57,99.6,307253.33,20-30,POWER,Low SOC
BTS 4G,PAP7196,ULAKIN,ZZV314,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,KOLF BRAZA,ULAKIN,-5.235381,139.647541,3,VSAT,2,No overlapping Issue,5.08,99.83,99.87,1862.75,#DIV/0!,POWER,MCB Trip
BTS 4G,PAP3263,GUBULOME,ZZT212,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,ILU,GUBULOME,-3.704362,138.181376,3,VSAT,4,K1 : Tidak Overlap,16.44,16.21,97.67,241174.44,#DIV/0!,POWER,Abnormal DC Consumption (>10A) 
BTS 4G,PAP0059,TOWETA,ZZR474,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,YAPEN BARAT,TOWETA,-1.706388,135.815277,3,VSAT,2,No overlapping Issue,83.95,99.88,99.95,173357.57,5-10,POWER,Low SOC
BTS 4G,PAP0998,NUNSYARI,ZZR378,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,YAPEN TIMUR,NUNSYARI,-1.815277,136.770833,3,MW,30,K2 : Overlap Sebagian,8.49,99.67,99.63,42877.63,10-20,POWER,POWER : Charging
BTS 4G,PAP6200,BIME,ZZV467,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,BIME,BIME,-4.486383,140.217257,3,VSAT,4,No overlapping Issue,33.11,99.4,98.25,235296.39,#DIV/0!,POWER,Battery Kembung
BTS 4G,PAP6343,BRIS,ZZV540,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,JETFA,BRIS,-3.993057,140.658589,3,VSAT,4,No overlapping Issue,33.11,99.15,98.13,36818.38,10-20,POWER,Battery Low SOC 
BTS 4G,PAP7202,PEPERA,ZZV319,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,KOLF BRAZA,PEPERA,-5.366298,139.403726,3,VSAT,2,No overlapping Issue,53.92,99.73,98.78,741364.8,20-30,POWER,Bad Weather
BTS 4G,PAP2057,MENYA II,ZZW650,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,PASSUE,MENYA 2,-6.16527,139.5867,3,VSAT,2,K1 : Tidak Overlap,79.94,99.59,77.65,120421.88,10-20,POWER,Low SOC
BTS 4G,PAP0060,MOIWANI,ZZR475,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,YAPEN BARAT,MOIWANI,-1.745277,135.875277,3,VSAT,2,No overlapping Issue,64.24,99.29,99.78,322357.96,10-20,POWER,Unmonitor malam hari
BTS 4G,PAP0796,PIYAKUNU,ZZR330,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DOGIYAI,MAPIA TENGAH,PIYAKUNU,-4.047222,135.853888,3,VSAT,2,No overlapping Issue,82.2,96.28,99.91,755421.48,10-20,POWER,"Battery SOMO, Low SOC"
BTS 4G,PAP3471,WURUNIKME,ZZT044,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,WAEGI,WURUNIKME,-3.698142,138.167413,3,VSAT,2,K1 : Tidak Overlap,75.93,99.47,99.8,589276.07,10-20,POWER,Abnormal DC Consumption (>10A) 
BTS 4G,PAP4198,PELAME,ZZT718,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,KELILA,PELAME,-3.725987,138.663841,3,VSAT,2,No overlapping Issue,88.72,99.6,99.66,246682.69,10-20,POWER,Battery Low SOC 
BTS 4G,PAP7207,BUMU,ZZV323,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,KOLF BRAZA,BUMU,-5.012415,139.454066,3,VSAT,2,No overlapping Issue,47.7,99.86,99.15,56434.65,10-20,POWER,Bad Weather
BTS 4G,PAP6941,ANYUMKA,ZZV587,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,AMBATKWI,ANYUMKA,-5.527016,140.692637,3,VSAT,4,No overlapping Issue,0,0,0,0,,POWER,Battery Kembung
BTS 4G,PAP0618,DOUFO,ZZR577,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,PUNCAK,DOUFO,DOUFO,-3.174444,137.250555,3,VSAT,2,No overlapping Issue,31.05,99.75,99.86,90785.01,10-20,POWER,Unmonitor (Further Checked By TA Power)
BTS 4G,PAP3778,GABUNGGOBAK,ZZT579,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,BEWANI,GABUNGGOBAK,-3.671917,138.677803,3,VSAT,2,No overlapping Issue,24.41,99.86,99.76,33879.23,10-20,POWER,MCB Trip
BTS 4G,PAP1118,KOIRYAKAM II,ZZR553,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,SUPIORI,SUPIORI BARAT,KOIRYAKAM II,-0.662222,135.562222,3,VSAT,2,No overlapping Issue,44,98.86,99.81,362427.18,30-50,POWER,"Baterai, SOC drop"
BTS 4G,PAP7622,INGGEMBIT,ZZV396,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,WAROPKO,INGGEMBIT,-5.63707,140.994225,3,VSAT,4,K1 : Tidak Overlap,42.26,94.38,85.49,47498.16,0-5,POWER,Bad Weather
BTS 4G,PAP6908,OSSO,ZZV043,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,MINDIPTANA,OSSO,-5.856809,140.685817,3,VSAT,4,No overlapping Issue,21.48,98.47,98,229377.27,30-50,POWER,Battery Low SOC 
BTS 4G,PAP7592,WAGABUS,ZZV753,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,SUATOR,WAGABUS,-5.249031,139.255941,3,VSAT,2,No overlapping Issue,41.4,99.91,99.62,187329.19,10-20,POWER,Low SOC
BTS 4G,PAP6257,NANUM,ZZV236,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,KAWOR,NANUM,-5.185762,140.559076,3,VSAT,2,No overlapping Issue,4.28,99.8,99.84,205.83,0-5,POWER,Battery Low SOC 
BTS 4G,PAP7173,TII,ZZV302,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,SURU-SURU,TII,-4.864297,138.754373,3,VSAT,2,No overlapping Issue,96.94,99.89,99.84,301309.84,5-10,-,-
BTS 4G,PAP6335,DELEMO,ZZV537,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,MURKIM,DELEMO,-3.998996,140.824344,3,VSAT,4,No overlapping Issue,54.88,99.85,99.59,99439.33,30-50,POWER,Abnormal DC Consumption (>10A) 
BTS 4G,PAP0949,ONAGO,ZZR021,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI BARAT,ONAGO,-4.083888,136.22,3,VSAT,2,K1 : Tidak Overlap,90.34,96.29,99.43,823146.1,50-80,POWER,Baterai SOMO
BTS 4G,PAB1349,MARSI,ZZQ216,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA BARAT,KAIMANA,KAIMANA,MARSI,-3.608333,133.784722,3,VSAT,2,No overlapping Issue,66.53,89.8,98.68,437558.14,50-80,POWER,Low SOC
BTS 4G,PAP0912,YABA I,ZZR008,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI,YABA I,-4.05771,136.29987,3,VSAT,2,K1 : Tidak Overlap,95.89,96.25,99.82,695419.09,50-80,-,-
BTS 4G,PAP7904,KAMIKARU,ZZU949,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,JAYAPURA,AIRU,KAMIKARU,-3.60369,139.52189,3,VSAT,4,K1 : Tidak Overlap,81.81,99.91,99.61,370644.25,10-20,VSAT,High Packet Loss
BTS 4G,PAP7472,AMUKI,ZZV737,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,AMUKI,-3.771974,139.21865,3,VSAT,2,No overlapping Issue,97.15,99.36,99.21,375110.33,30-50,-,-
BTS 4G,PAP4911,POPUKOBA,ZZT298,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,POPUKOBA,POPUKOBA,-4.146209,139.020765,3,VSAT,4,K1 : Tidak Overlap,76.93,99.22,98.4,156057.13,5-10,VSAT,High SER
BTS 4G,PAP3201,YUMBUN,ZZT118,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,PIRAMID,YUMBUN,-3.899061,138.754659,3,VSAT,4,K1 : Tidak Overlap,89.56,98.89,99.41,1357855.52,50-80,VSAT,Transmission Issue/Modem Offline
BTS 4G,PAB1130,MANADA,ZZP730,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAYAMUK,MANADA,-1.107777,131.325555,3,VSAT,2,K1 : Tidak Overlap,86.96,97.52,99.81,4012.74,0-5,VSAT,Flicker Tx - Rx
BTS 4G,PAP0954,TENEDAGI,ZZR353,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DEIYAI,TIGI BARAT,TENEDAGI,-4.094722,136.247777,3,VSAT,2,K1 : Tidak Overlap,96.49,75.12,95.96,379895.21,50-80,-,-
BTS 4G,PAP3825,BARENGGO,ZZT595,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,NUNGGAWI,BARENGGO,-3.685981,138.345463,3,VSAT,2,No overlapping Issue,86,99.72,99.13,181984.66,#DIV/0!,POWER,Low SOC
BTS 4G,PAP3256,BELANTARA,ZZT036,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,PUNCAK JAYA,ILU,BELANTARA,-3.715742,138.203198,3,VSAT,2,K1 : Tidak Overlap,69.89,99.38,99.54,766427.33,50-80,VSAT,High Packet Loss
BTS 4G,PAP4340,BOGOMANUM,ZZT785,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,TIOM OLLO,BOGOMANUM,-3.894687,138.454847,3,VSAT,8,K1 : Tidak Overlap,39.21,99.38,99.69,692850.9,>100,POWER,Battery Low SOC 
BTS 4G,PAP0109,WAITA,ZZR171,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,TELUK AMPIMOI,WAITA,-1.861111,136.55,3,MW,30,No overlapping Issue,49.85,99.46,99.93,1817476.06,50-80,POWER,POWER : Impact dari  PAP0115 ARARENI
BTS 4G,PAP0063,KOROMBOBI,ZZR145,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,YAPEN TIMUR,KOROMBOBI,-1.861388,136.621111,3,MW,30,No overlapping Issue,88.22,99.54,99.88,1311630.29,50-80,POWER,POWER : Charging
BTS 4G,PAP0071,WANAPOMPI,ZZR152,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,ANGKAISERA,WANAPOMPI,-1.878055,136.423611,3,MW,30,K1 : Tidak Overlap,31.78,99.73,99.96,748239.51,#DIV/0!,POWER,POWER : Charging
BTS 4G,PAB0555,KRANFOTSU,ZZQ040,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,KWESEFO,KRANFOTSU,-0.475833,132.286666,3,VSAT,2,No overlapping Issue,70.39,99.56,99.94,124405.19,5-10,POWER,Bad Weather
BTS 4G,PAP0119,KAWIPI,ZZR178,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,KEPULAUAN AMBAI,KAWIPI,-1.934722,136.354722,3,MW,30,No overlapping Issue,25.25,99.71,99.92,351561.47,#DIV/0!,BTS,BTS : UMPT
BTS 4G,PAP0145,KAIPURI,ZZR189,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,PULAU KURUDU,KAIPURI,-1.85011,136.98695,3,MW,30,No overlapping Issue,34.59,99.34,99.9,781546.86,20-30,POWER,POWER Impact dari PAP0115 ARARENI
BTS 4G,PAP2058,GETIO,ZZW672,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,VENAHA,GETIO,-6.81442,139.7867,3,VSAT,2,K1 : Tidak Overlap,65.28,99.4,98.24,65149.76,10-20,POWER,Low SOC
BTS 4G,PAP7392,HULIKMA,ZZV712,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,HULIKMA,-3.774412,139.188733,3,VSAT,2,No overlapping Issue,82.47,99.65,99.7,732818,30-50,POWER,Battery Kembung
BTS 4G,PAP4023,BANGGERI,ZZT654,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,WENAM,BANGGERI,-3.706095,138.474806,3,VSAT,4,K1 : Tidak Overlap,77,99.37,97.26,485523.95,>100,POWER,Battery Low SOC 
BTS 4G,PAP2244,DUBU II,ZZW724,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,KEEROM,WEB,DUBU,-3.58554,140.69955,3,VSAT,4,K1 : Tidak Overlap,63.56,99.39,94.45,252598.59,20-30,POWER,Bad Weather
BTS 4G,PAP6970,NIOP,ZZV096,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,KAWAGIT,NIOP,-5.556868,140.404507,3,VSAT,4,No overlapping Issue,74.18,98.46,99.18,36915,0-5,POWER,Battery Low SOC 
BTS 4G,PAP7001,BIDNEW,ZZV593,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,CITAK-MITAK,BIDNEW,-5.809401,139.493089,3,VSAT,4,No overlapping Issue,52.21,99.85,99.56,6093.68,20-30,POWER,Battery Low SOC 
BTS 4G,PAP0808,MAKADIMI,ZZR334,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,DOGIYAI,DOGIYAI,MAKADIMI,-4.047777,136.011944,3,VSAT,2,K1 : Tidak Overlap,0,0,0,0,,BTS,KPI BTS unmonitor
BTS 4G,PAB0538,MEINAD,ZZP214,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,IRERES,MEINAD,-0.859722,132.911666,3,VSAT,2,No overlapping Issue,86.57,91.35,99.24,572193.12,30-50,VSAT,High SER
BTS 4G,PAP6123,LIKET,ZZV215,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,KEEROM,KAISENAR,LIKET,-4.11355,140.56883,3,VSAT,2,No overlapping Issue,8.56,83.48,97.82,16628.27,10-20,VSAT,Modem Fault
BTS 4G,PAP3077,AKOREK,ZZT320,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,YALENGGA,AKOREK,-3.8941,138.79069,3,VSAT,2,No overlapping Issue,61.98,99.41,99.69,209384.85,10-20,POWER,Battery Kembung
BTS 4G,PAP3694,ERAGANI,ZZT536,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,PANAGA,ERAGANI,-3.575448,138.429348,3,VSAT,4,K1 : Tidak Overlap,63.52,99.11,99.38,817169.85,50-80,POWER,Battery Low SOC 
BTS 4G,PAP0563,WANDA,ZZR293,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,WAROPEN,WONTI,WANDA,-2.3075,136.6675,3,MW,30,No overlapping Issue,72.97,99.51,99.86,509331.3,10-20,POWER,POWER : Charging
BTS 4G,PAB0847,MALASAUM,ZZP324,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,AIMAS,MALASAUM,-0.965833,131.41,3,VSAT,2,K1 : Tidak Overlap,94.53,98.53,99.87,1366629.72,30-50,BTS,CPRI Broken
BTS 4G,PAP0593,INSUMBREI,ZZR122,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,SUPIORI,KEPULAUAN ARURI,INSUMBREI,-0.836388,135.525555,3,VSAT,2,No overlapping Issue,49.86,96.9,99.76,391816.15,30-50,POWER,PV Problem
BTS 4G,PAP0566,GHOIWI SAMBERI,ZZR296,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,WAROPEN,WONTI,GHOIWI SAMBERI,-2.294722,136.686666,3,MW,30,No overlapping Issue,77.39,99.63,99.95,81279.59,#DIV/0!,POWER,POWER : Power Charging
BTS 4G,PAP3866,BEREMO,ZZT618,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,TIMORI,BEREMO,-3.588153,138.438858,3,VSAT,2,K1 : Tidak Overlap,70.73,99.04,84.46,52668.13,10-20,VSAT,High Packet Loss
BTS 4G,PAP7159,SOMNAK,ZZV292,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,SUATOR,SOMNAK,-5.58482,139.37982,3,VSAT,2,No overlapping Issue,84.54,99.65,99.02,173529.73,0-5,POWER,Battery Kembung
BTS 4G,PAP2185,TRIMURIS II,ZZU905,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,MAMBERAMO RAYA,MEMBERAMO HILIR,TRIMURIS II,-2.183819,137.908956,3,VSAT,2,K1 : Tidak Overlap,99.98,95.52,75.02,19856.04,0-5,-,-
BTS 4G,PAP7866,MAPAR,ZZU055,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA TENGAH,MIMIKA,MIMIKA BARAT TENGAH,MAPAR,-4.48305,135.815,3,VSAT,4,K1 : Tidak Overlap,96.45,99.79,99.9,701436.05,#DIV/0!,-,-
BTS 4G,PAP1220,SOPENDO SUP KARKIR,ZZR506,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,BIAK NUMFOR,BIAK BARAT,SOPENDO SUP KARKIR,-1,135.823055,3,VSAT,2,K1 : Tidak Overlap,99.99,98.65,99.85,22577.29,5-10,-,-
BTS 4G,PAP7180,AJIN,ZZV646,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,SURU-SURU,AJIN,-4.867519,139.050087,3,VSAT,2,No overlapping Issue,99.99,98.76,81.31,485.5,5-10,-,-
BTS 4G,PAP3768,OMUK,ZZT570,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,BOKONERI,OMUK,-3.703203,138.630697,3,VSAT,4,No overlapping Issue,42.15,96.19,99.17,19528.63,#DIV/0!,POWER,PV Array01 Communication Fail 
BTS 4G,PAB1333,GORAS SELATAN,ZZQ138,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA BARAT,FAKFAK,MBAHAMDANDARA,GORAS SELATAN,-2.7975,132.696111,3,VSAT,2,No overlapping Issue,100,99.3,99.92,184721.72,10-20,-,-
BTS 4G,PAB0464,IOF,ZZQ109,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,SYUJAK,IOF,-0.744166,132.450555,3,VSAT,2,No overlapping Issue,100,99.48,99.9,542208.17,20-30,-,-
